ID,stress_score
TEST_0000,0.4967522556979539
TEST_0001,0.8390902688792932
TEST_0002,0.2671270830158867
TEST_0003,0.4345836110735647
TEST_0004,0.5151563370779446
TEST_0005,0.5475951622849078
TEST_0006,0.6572262859916012
TEST_0007,0.45542270824166214
TEST_0008,0.40518051598062477
TEST_0009,0.7150412100061447
TEST_0010,0.7826634931134926
TEST_0011,0.3801794467219356
TEST_0012,0.5765256003983881
TEST_0013,0.775740236463379
TEST_0014,0.5863417651361722
TEST_0015,0.5242927526581406
TEST_0016,0.5211842214333661
TEST_0017,0.28888088097273273
TEST_0018,0.4537918775341755
TEST_0019,0.6925279447810001
TEST_0020,0.33840439772418984
TEST_0021,0.5383601220461176
TEST_0022,0.5241176488164515
TEST_0023,0.5279265312864923
TEST_0024,0.43444256990356866
TEST_0025,0.47142000724309235
TEST_0026,0.7431399166336754
TEST_0027,0.3829705972017834
TEST_0028,0.5492001490216813
TEST_0029,0.5877778537972682
TEST_0030,0.5189894108619177
TEST_0031,0.4088046399946179
TEST_0032,0.32964920061402986
TEST_0033,0.36987704847220504
TEST_0034,0.5748790958049469
TEST_0035,0.6920482557030541
TEST_0036,0.5337015086533657
TEST_0037,0.33821319610471257
TEST_0038,0.41775078054806103
TEST_0039,0.5025464940459645
TEST_0040,0.4875141938269025
TEST_0041,0.4682412935652259
TEST_0042,0.7567161146290572
TEST_0043,0.41449461677607935
TEST_0044,0.44967396345189503
TEST_0045,0.5854199201498783
TEST_0046,0.41893725855236097
TEST_0047,0.404075047409051
TEST_0048,0.3347599603018895
TEST_0049,0.535365529112277
TEST_0050,0.504188926463519
TEST_0051,0.7871632427749159
TEST_0052,0.7153858819308053
TEST_0053,0.44875736003426847
TEST_0054,0.2389726410076716
TEST_0055,0.5117283726661689
TEST_0056,0.3603160599141129
TEST_0057,0.6229829749032345
TEST_0058,0.3880593882264605
TEST_0059,0.6689645540202925
TEST_0060,0.713927327218641
TEST_0061,0.48379066930214465
TEST_0062,0.5293730444429455
TEST_0063,0.7504518850802551
TEST_0064,0.4321378903830889
TEST_0065,0.5412033982826312
TEST_0066,0.41948395453237997
TEST_0067,0.37776886694619694
TEST_0068,0.4593573421501203
TEST_0069,0.5837947781088679
TEST_0070,0.43075283472736636
TEST_0071,0.5942009840855446
TEST_0072,0.4445053720867753
TEST_0073,0.612084019863765
TEST_0074,0.541477685154913
TEST_0075,0.2159062019050425
TEST_0076,0.509736343959956
TEST_0077,0.43357373812059347
TEST_0078,0.45006314509122824
TEST_0079,0.48269889365222113
TEST_0080,0.378461803089319
TEST_0081,0.26914467551302235
TEST_0082,0.4471134682532097
TEST_0083,0.4738565623737113
TEST_0084,0.3380763993163801
TEST_0085,0.49402112595345404
TEST_0086,0.3767498610673533
TEST_0087,0.7216030433058037
TEST_0088,0.39904956267480385
TEST_0089,0.6600747896963884
TEST_0090,0.49536239249227976
TEST_0091,0.4847655456341637
TEST_0092,0.7525798730293256
TEST_0093,0.22265632849277656
TEST_0094,0.43517178944735896
TEST_0095,0.422196966331156
TEST_0096,0.5315045587384152
TEST_0097,0.5721675834457931
TEST_0098,0.10017492092731729
TEST_0099,0.48871697237279854
TEST_0100,0.5044425111068919
TEST_0101,0.5338454663323215
TEST_0102,0.6628121010097944
TEST_0103,0.6743234447119316
TEST_0104,0.4266680270490426
TEST_0105,0.6840774068627669
TEST_0106,0.37156984890718103
TEST_0107,0.3738600461948365
TEST_0108,0.730421218055292
TEST_0109,0.37728632391796324
TEST_0110,0.43609771038778145
TEST_0111,0.37569170993462553
TEST_0112,0.4251284883019981
TEST_0113,0.6908751813211018
TEST_0114,0.6640963661167267
TEST_0115,0.5152840862810194
TEST_0116,0.34028008398115467
TEST_0117,0.3672149515325271
TEST_0118,0.7679225500962961
TEST_0119,0.6686813525507461
TEST_0120,0.6144490686315704
TEST_0121,0.4300034762865472
TEST_0122,0.5343353481995827
TEST_0123,0.3902948927547563
TEST_0124,0.4021565651726601
TEST_0125,0.6972687943641304
TEST_0126,0.5634676008518555
TEST_0127,0.557975428716212
TEST_0128,0.5173064223260108
TEST_0129,0.43508368365658345
TEST_0130,0.4980140248138114
TEST_0131,0.5683959287292917
TEST_0132,0.7314523610534522
TEST_0133,0.4178647931445854
TEST_0134,0.6278393757273981
TEST_0135,0.5244429631476321
TEST_0136,0.36926185577832504
TEST_0137,0.706272289737513
TEST_0138,0.24285960047903316
TEST_0139,0.240338724542049
TEST_0140,0.4689328508591658
TEST_0141,0.600836506960441
TEST_0142,0.46004310020704753
TEST_0143,0.5830605202299697
TEST_0144,0.5850704345459291
TEST_0145,0.6601165879183897
TEST_0146,0.6758837396074004
TEST_0147,0.35089195261613615
TEST_0148,0.22086681646011255
TEST_0149,0.5391486009501101
TEST_0150,0.44209554776502813
TEST_0151,0.43721733316704325
TEST_0152,0.6305158588499501
TEST_0153,0.1310510879891588
TEST_0154,0.5464584220539173
TEST_0155,0.5458922328511693
TEST_0156,0.43459259528841737
TEST_0157,0.5366642357127553
TEST_0158,0.41195087988711887
TEST_0159,0.4794863460437702
TEST_0160,0.28208628660160134
TEST_0161,0.12171935236812909
TEST_0162,0.49264258931753147
TEST_0163,0.5082512060890578
TEST_0164,0.4252674020978693
TEST_0165,0.5882036201511801
TEST_0166,0.44055045229143697
TEST_0167,0.6718130383077758
TEST_0168,0.27342809734356194
TEST_0169,0.4647453732861013
TEST_0170,0.8779728859405751
TEST_0171,0.9323874710086573
TEST_0172,0.5773447843174473
TEST_0173,0.6142228040108852
TEST_0174,0.4957762889581669
TEST_0175,0.41070731374825337
TEST_0176,0.47612539469865117
TEST_0177,0.7438144454494077
TEST_0178,0.4466330787365121
TEST_0179,0.7710885325881184
TEST_0180,0.2648818882688545
TEST_0181,0.4776847982262648
TEST_0182,0.4951068815551154
TEST_0183,0.44702964512333165
TEST_0184,0.5306308538778747
TEST_0185,0.17247095781452138
TEST_0186,0.5431228879241907
TEST_0187,0.23343228168304955
TEST_0188,0.4394196321735002
TEST_0189,0.36422903058304146
TEST_0190,0.35858659567915974
TEST_0191,0.3873859083011264
TEST_0192,0.2892712405567869
TEST_0193,0.3091397597727775
TEST_0194,0.514594233588652
TEST_0195,0.3305511970018404
TEST_0196,0.5549061858360672
TEST_0197,0.2372695408102129
TEST_0198,0.3592691018802262
TEST_0199,0.377381119549682
TEST_0200,0.5086290730393761
TEST_0201,0.46004940111060455
TEST_0202,0.41571467962258285
TEST_0203,0.3405399901494164
TEST_0204,0.44524347523603447
TEST_0205,0.6455185060989015
TEST_0206,0.35114773212791495
TEST_0207,0.4717846950634854
TEST_0208,0.7361121376454068
TEST_0209,0.3848615328789972
TEST_0210,0.4319215600522198
TEST_0211,0.617284028194607
TEST_0212,0.6703314970066963
TEST_0213,0.6661891590042233
TEST_0214,0.8925281810351833
TEST_0215,0.43430910528271716
TEST_0216,0.5221922423281593
TEST_0217,0.24983400107045511
TEST_0218,0.3917529539989919
TEST_0219,0.5771814543917292
TEST_0220,0.23774222106497322
TEST_0221,0.5607422226160617
TEST_0222,0.24651196154416172
TEST_0223,0.46699875044589306
TEST_0224,0.5294201082918317
TEST_0225,0.39739622705072825
TEST_0226,0.29116857851155364
TEST_0227,0.5265289902275272
TEST_0228,0.7221844704646306
TEST_0229,0.3800228583491678
TEST_0230,0.5256608480284956
TEST_0231,0.4951170323918142
TEST_0232,0.4833485712080753
TEST_0233,0.6458189165481693
TEST_0234,0.6326991954747836
TEST_0235,0.8577226290693989
TEST_0236,0.5803871453305597
TEST_0237,0.40832577535301146
TEST_0238,0.37351288659393744
TEST_0239,0.6892578241930146
TEST_0240,0.393174413174424
TEST_0241,0.8260885309492406
TEST_0242,0.5049973875051773
TEST_0243,0.6011436537453487
TEST_0244,0.5536131507375353
TEST_0245,0.7425257356933614
TEST_0246,0.4122791769614642
TEST_0247,0.6202217828750087
TEST_0248,0.4210636094300559
TEST_0249,0.6344637856422233
TEST_0250,0.29615640414604755
TEST_0251,0.6291081665197658
TEST_0252,0.4620614614767622
TEST_0253,0.4822301152147552
TEST_0254,0.41576788480692417
TEST_0255,0.38399192351346745
TEST_0256,0.18668207862440292
TEST_0257,0.5891264479353515
TEST_0258,0.5192913414709117
TEST_0259,0.2769952519568135
TEST_0260,0.33388386658498603
TEST_0261,0.6270194492963275
TEST_0262,0.6251585424856516
TEST_0263,0.8556065902407131
TEST_0264,0.439038662828129
TEST_0265,0.29058893309569217
TEST_0266,0.2849111331020784
TEST_0267,0.3621823013877325
TEST_0268,0.3827487351391899
TEST_0269,0.46691317051340964
TEST_0270,0.2879730720488366
TEST_0271,0.51836047395178
TEST_0272,0.7025069642273714
TEST_0273,0.540982927897974
TEST_0274,0.505643376542223
TEST_0275,0.36584421166122466
TEST_0276,0.5328430632291135
TEST_0277,0.5632461009040662
TEST_0278,0.5712577513655283
TEST_0279,0.5383924321767193
TEST_0280,0.5574538500739359
TEST_0281,0.4436880229518372
TEST_0282,0.4828865845769126
TEST_0283,0.4461178335953233
TEST_0284,0.4888493012393652
TEST_0285,0.5282546484023718
TEST_0286,0.678544038421098
TEST_0287,0.3820746631137285
TEST_0288,0.3449647265164727
TEST_0289,0.30081824700464427
TEST_0290,0.6081515761119671
TEST_0291,0.5924438980956666
TEST_0292,0.5621660100849262
TEST_0293,0.5161524305025443
TEST_0294,0.6099062955017034
TEST_0295,0.4436155888757385
TEST_0296,0.26812634861995926
TEST_0297,0.5352357148639619
TEST_0298,0.6753066227743648
TEST_0299,0.4674167465155232
TEST_0300,0.4681105865696161
TEST_0301,0.6040736122636661
TEST_0302,0.5714457646709746
TEST_0303,0.1857273853692657
TEST_0304,0.35497524881856646
TEST_0305,0.4060244100620124
TEST_0306,0.6291349051262792
TEST_0307,0.47246662084130026
TEST_0308,0.47885272053791983
TEST_0309,0.23293817732377614
TEST_0310,0.43471347280400735
TEST_0311,0.2034027993045405
TEST_0312,0.7813585296996293
TEST_0313,0.333502090095747
TEST_0314,0.793106250278382
TEST_0315,0.4647066589011781
TEST_0316,0.3220330422634126
TEST_0317,0.36138452323342296
TEST_0318,0.5350916848659208
TEST_0319,0.7533059835736031
TEST_0320,0.5592342332808317
TEST_0321,0.38479706541973563
TEST_0322,0.591373776727342
TEST_0323,0.5386150928716802
